% Real_Part	Imag_Part
0.33276060789507234	0.43151369085298985
0.25342867558032733	0.48431494416411519
0.17903873249174684	0.52740562215365427
0.10993758489081598	0.56061232169086439
0.045865128081420861	0.58376163964500316
-0.013091936371067201	0.59728708384292684
-0.066760205335905598	0.60040834019629385
-0.11531308194383695	0.59312540870510422
-0.15866386462948992	0.57639200658844214
-0.19715935965434978	0.55064164167316421
-0.2309729701491591	0.51691473274372624
-0.25949778515631877	0.47269693440436017
-0.28264710311045749	0.41755473882820959
-0.30120123809991695	0.3552163133262406
-0.31611390734378159	0.2886295111210776
-0.32790532023427921	0.221869305785172
-0.33726908929438026	0.15181444096515676
-0.34342490043574297	0.075950571265264027
-0.34602594739688214	-0.0011271203498269776
-0.34429191608945603	-0.074996854046179673
-0.33796270181735066	-0.14158365625134264
-0.32738511084205135	-0.20270825983811336
-0.31299265099041457	-0.26140521959448754
-0.29400500817409858	-0.31455327916709808
-0.26938176360864768	-0.35877107750646414
-0.23842930477109142	-0.39128416452070386
-0.20019391444234549	-0.41209254020981728
-0.15493569731852377	-0.42336374370808705
-0.1044753862724237	-0.42483767031939929
-0.050373609480728769	-0.41599411065152608
0.0058090048798775003	-0.39665966157372484
0.067020310032019512	-0.36492688864782685
0.13447412789089558	-0.32096919500457471
0.20331517079571251	-0.26773443386659285
0.26946846517401896	-0.20799705532576304
0.32825212649576441	-0.14496501730082359
0.38244060485283066	-0.075343660307664886
0.43498175346784207	0.0026010469611391792
0.4819740018990899	0.084447324671652016
0.51890886874726627	0.16568669142456571
0.541798082005291	0.24146385955908714
0.55055494010779293	0.31403306977487022
0.54760708688516857	0.38668898155602466
0.53382153799113086	0.45587683072232682
0.50937169655642256	0.51838865935503842
0.47477777197327153	0.57058300170856457
0.42639829849608279	0.61271996247901928
0.3640598729941138	0.64688037923531383
0.29313799252038547	0.67332435667356216
0.21935496038940411	0.69213859635913555
0.14834637835030451	0.70358320298814803
0.076037272830635341	0.70566404055705934
-0.0013872250459408956	0.69794760123901312
-0.077684602572690151	0.68398864921423286
-0.14678575017362103	0.666474933009229
-0.20201464731514293	0.64861441054273994
-0.24441171278171153	0.6285863489419683
-0.27831202484189216	0.60404980594188873
-0.3022416568843726	0.57821273946123952
-0.31524689169006853	0.55376289802653123
-0.31602720577841026	0.53356143329501693
-0.30128793966528827	0.51769504683206802
-0.27189610900441552	0.50434300576488689
-0.23279370302195654	0.49333190696273099
-0.18892271094407573	0.48466175042560039
-0.14557192825842272	0.47824583458812375
-0.098406276696432274	0.47599159388846979
-0.043870992077880824	0.47789902832663855
0.011271203498269777	0.48128038937611944
0.061037902021399408	0.48344792851040214
0.099099889219402729	0.48154049407223337
0.1262374791806215	0.47729211736903937
0.1466123470428784	0.47261023283898884
0.15918407402171778	0.46498049508631395
0.16256543507119869	0.45249546967284587
0.15562930984149423	0.43272751276818811
0.13490763571775211	0.40524311654548412
0.10109402522294277	0.37125610291993216
0.059477273844715899	0.33224039850284448
0.015779684897577688	0.28854280955570627
-0.025230155523050038	0.24181066582057237
-0.067540519424247353	0.18944292033630356
-0.11496627568235172	0.13039915431844418
-0.16057129906765866	0.068841042904816949
-0.19819977843880546	0.0080632455795314559
-0.22065548386997369	-0.047685860954218284
-0.22880543101487646	-0.10083392052682885
-0.22698469814207903	-0.15389527853406809
-0.21449967272861098	-0.20348857392645511
-0.19022323442464531	-0.2467526550467368
-0.15372187540332549	-0.2803061608454322
-0.1001403080038584	-0.30406238975717004
-0.030258846314585783	-0.32001547778549033
0.049246489130901794	-0.32877233588799226
0.13187308092975639	-0.33024626249930444
0.21042469915615961	-0.32513087014239739
0.29097045338610283	-0.31099851498687453
0.37819222814963666	-0.28758909233662189
0.46298635908277391	-0.25845736637186312
0.53694279434449788	-0.22681129501133643
0.591391377397678	-0.19611894086989412
0.62797943798436917	-0.1642127648132535
0.6523425778537062	-0.12866512301101807
0.66239995943677765	-0.093030779643411304
0.65529043107633056	-0.06034428949842896
0.6289331552034535	-0.033900312060180633
0.57881965041883865	-0.013525444197923732
0.50633714176842692	0.0032079579187383211
0.41859515761266525	0.015606281766835076
0.3219229122236591	0.023322721084881308
0.22360333709259811	0.026010469611391793
0.11618009759755001	0.022282302300425636
-0.0046818845300505224	0.012224920717354142
-0.12840501831490414	-0.0019074344381687315
-0.24449841434708283	-0.018120627162602949
-0.34203767538980206	-0.034160416756294554
-0.42483767031939929	-0.051414028265184444
-0.50009462906169289	-0.071528791431327426
-0.56217294986754796	-0.09207706242432695
-0.60552373255320091	-0.11158491463287079
-0.62459807693488822	-0.12771140579193369
-0.61670823448609935	-0.14062993903225829
-0.58523556625631534	-0.15164103783441416
-0.53494865834095784	-0.16057129906765866
-0.46974908118173575	-0.16776752899347705
-0.39423201774332828	-0.17331642917724063
-0.30128793966528827	-0.17617758083449375
-0.18788229215962005	-0.17626428239986505
-0.065026174028479475	-0.17505046048466677
0.057049630014319327	-0.17392334013483979
0.16768082742810575	-0.17435684796169632
0.27232961683127205	-0.17591747613837982
0.37810552658426533	-0.17773820901117723
0.47668520641144024	-0.18033925597231643
0.55991870916789399	-0.1843275279793965
0.61887577362038204	-0.19039663755538791
0.65407660916113231	-0.19932689878863244
0.67089671284316565	-0.21051140072153091
0.66959618936259602	-0.22316982926574158
0.64991493402330958	-0.23591495937532356
0.6119396483906776	-0.24761967070044985
0.55081504480390686	-0.2594110835909475
0.46645442169762613	-0.27189610900441552
0.36640081525913903	-0.28368752189491314
0.25819726167574919	-0.2933980972164994
0.14938679713476019	-0.29955390835786216
0.034247118321665861	-0.30198155218825873
-0.092337167120440863	-0.3015480443614022
-0.22152249952368677	-0.29877359426952038
-0.34481212548168388	-0.29400500817409858
-0.45301567906507373	-0.28784919703273582
-0.54916771506185202	-0.27865883110337741
-0.63916393991726761	-0.26600040255916674
-0.71875597692812654	-0.25256165992661428
-0.78412895721809117	-0.24042344077463146
-0.83120790721471038	-0.23192668736824348
-0.8587790050027857	-0.22620438405373727
-0.86952999910882756	-0.22143579795831544
-0.86545502553637621	-0.21944166195477541
-0.84846151872360021	-0.22178260421980067
-0.82097712250089627	-0.23001925293007475
-0.77962047581878335	-0.24553883313153851
-0.72283095050057788	-0.26695411977825112
-0.65589734203392969	-0.2928778878242716
-0.58350153494888923	-0.32122929970068864
-0.5110190262984774	-0.35036102566544741
-0.4355886644254412	-0.38330762050654371
-0.35382908828029969	-0.42154301083528967
-0.27007537613161808	-0.46003850586014949
-0.18814239685573397	-0.49445902731255797
-0.11245193028658385	-0.5198625859663506
-0.041876856074340787	-0.53885022878266664
0.026357275872877017	-0.55445651054950174
0.090689837378386054	-0.56321336865200355
0.14938679713476019	-0.56156603890994883
0.20071412383457332	-0.54621986183922766
0.24467181747782546	-0.5159610155246418
0.28238699841434356	-0.4729570391004741
