% Real_Part	Imag_Part
0.3327371812305549	0.43152305534541896
-0.01313405091814724	0.59730070805230351
-0.23100294049415562	0.51691060968957325
-0.32790807595206922	0.22186356791396306
-0.3379357009878089	-0.14156582663790016
-0.23839681761618239	-0.39125891741996888
0.0058052282935274774	-0.39668328323163815
0.32827018546750719	-0.14497225051803184
0.54183118513143036	0.24144922488625267
0.47478851483359608	0.57054998064486506
0.14836331691232429	0.70356427094009966
-0.20203060632739372	0.64858682661650358
-0.31599174946255548	0.53352902884533726
-0.14559657964348094	0.47826241311489615
0.099133619575589998	0.48156690870196639
0.15565592188184502	0.4327404452226668
-0.025236812466281778	0.2418184492060525
-0.22067811810394977	-0.047710847955842704
-0.15376179503936849	-0.28027444398450047
0.21046525165046942	-0.32517376673714593
0.59136731208786775	-0.19611258863882472
0.62894921628768385	-0.033920532834227128
0.22358165523453119	0.025994836439903447
-0.34207728489758471	-0.034182319095518672
-0.62462835546738671	-0.12773213890009366
-0.39425831379032622	-0.17331900249211019
0.16766337932268857	-0.17439692558505851
0.61889479669483283	-0.19037047968090412
0.61192177948183846	-0.2476495708499579
0.14940769440475582	-0.29955678044096001
-0.45300485913877353	-0.28785999207275631
-0.83123841671948873	-0.23192723081468264
-0.82099827193741992	-0.23004332575813477
-0.51099717974030845	-0.35034713240198823
-0.11241074923462258	-0.51986525594999611
0.2007395718902806	-0.54620137544886804
0.35920165470034743	-0.28642022547881751
0.36956393817577132	0.18393134422155913
0.26816198189364837	0.57804639006191494
0.11096127064869973	0.60516519368950472
-0.020651123414969774	0.21910653972575594
-0.047138855161513393	-0.31404055408334264
0.056269159600583228	-0.60584728553527079
0.23056786484636158	-0.4474212629348544
0.3723845122485977	0.02697109500559337
0.41489535003770106	0.44862585977774949
0.37911952454256792	0.506254975362042
0.34820559821478464	0.17543319245013861
0.38879610397806613	-0.29286402448793303
0.48996901608826637	-0.59024673832833696
0.57432066332033405	-0.57817657776730558
0.56243872507125636	-0.33938709981825377
0.43530179737520586	-0.050423187645208881
0.24573996282230356	0.17653436813618406
0.07969921416449223	0.33270025541005221
0.00046439449231046662	0.43088318331780573
0.015177825612866843	0.43729143075905341
0.076283539578479873	0.31266874912787584
0.11049387057808757	0.11423341826989697
0.060789530388415537	0.013359939868282676
-0.074251464891509425	0.15794428282378006
-0.2316558192043553	0.49351811684146851
-0.31280362108415566	0.74844748595227251
-0.24545420449577882	0.64638993150878887
-0.036530701290562191	0.17994862141767107
0.22259817677209176	-0.33232548871947032
0.40525088249303043	-0.49298293634309615
0.42620443572800426	-0.17735691125734326
0.28866836276510632	0.34674832344676881
0.073344943742683272	0.6570878968935473
-0.11732264099584738	0.56214507011603554
-0.21900028217214507	0.26403255828402705
-0.23283855980286527	0.13793717845292211
-0.2083781387736508	0.34132297445700183
-0.20265224180803446	0.645091074220983
-0.24516113035065212	0.65877212427748399
-0.32320498724949404	0.23290522948524398
-0.39050820585899998	-0.36000655515887769
-0.39228696744167213	-0.6552298028119854
-0.29634528439731417	-0.4224037448580894
-0.11905367743219293	0.11827260863797062
0.071928107511389602	0.48948718007574371
0.18026726864770093	0.3747443386094696
0.1321605096673612	-0.12996518829973946
-0.069588732858712948	-0.63976628414025472
-0.3261181170343907	-0.83500556750001464
-0.48090258060407126	-0.70473406534871952
-0.41152013547921645	-0.48777583518809536
-0.11515636339714411	-0.41150256462857748
0.2763891046161549	-0.50192848484799957
0.57450006257264041	-0.61490499468793314
0.65815836006660267	-0.61386707426980258
0.54883438013205155	-0.49482664188729347
0.37848415121748724	-0.35659929287009939
0.2746753750098227	-0.28336595676110288
0.26292048766803783	-0.27388938943052521
0.26279763400060602	-0.26633038776763029
0.17567547257862484	-0.20683558243803135
-0.022654522427089679	-0.082725748806276908
-0.26518214031715437	0.091953059458944872
-0.45681739464676141	0.29272751210206077
-0.54387826579171505	0.47376898473433343
-0.53098028211199355	0.55956349470821964
-0.44341332846017673	0.48068989840838344
-0.29641558288657138	0.23301055612874783
-0.1059178748269666	-0.093511886130360308
0.08624482389038074	-0.36063024022583934
0.21897559220274618	-0.46226823622502933
0.26269406923964217	-0.37415251190564908
0.25705369083725549	-0.13659028576994314
0.2832330739415661	0.18794215464900765
0.37943072799376587	0.52529752725495837
0.48350244430474781	0.77435707739331672
0.46800987806638433	0.81866916787430621
0.25230354232051549	0.5973248579148841
-0.10783267711143685	0.18347170678069483
-0.43796206172675289	-0.22657334330878282
-0.56366069229563664	-0.4423284619909244
-0.43444939582297593	-0.42931452448449536
-0.15767930729167964	-0.33630556502121312
0.076690657674096691	-0.35286450080141429
0.11544094537633857	-0.52018833066563741
-0.072664610212714614	-0.67699237922590572
-0.38633902166802531	-0.604062819682745
-0.65389133799099175	-0.24471334925768123
-0.72858779715164612	0.20704928594101998
-0.57941772888136622	0.44323292558007316
-0.32196941193263479	0.28763300582330037
-0.15252671180628735	-0.1591267910159507
-0.20841314847452452	-0.59963414604415255
-0.44700544291123334	-0.76354879886028781
-0.65291457352140791	-0.58460434879484124
-0.59755800191280584	-0.20166935758100804
-0.23950012328428602	0.18017106814820966
0.21210116926806558	0.42890582403214084
0.44569398597577281	0.52493614488887419
0.29979323640638378	0.50688454041809428
-0.10172875961804194	0.41180974484665506
-0.45210925776254279	0.26693917463885097
-0.51525504338853412	0.10914730508647329
-0.30254611084788352	-0.018078139672959792
-0.021181988166060248	-0.10189362634120688
0.13844848328123679	-0.18426350707031369
0.16312825420495888	-0.32772312465994252
0.17719179023987233	-0.54131322522699343
0.26459062706191727	-0.73759700751831281
0.3557762368624634	-0.77551513535419669
0.30281356297024326	-0.56906062246659861
0.062491795998494887	-0.17469049660674393
-0.21534363957735575	0.2203373038064797
-0.30230546560638127	0.40430447920114526
-0.10656935582853483	0.27123718445796829
0.23126378278968637	-0.11511493974290485
0.45945199590698277	-0.55862356157236503
0.44315915841085085	-0.83992895225826203
0.27810692728211645	-0.83153948672490208
0.18277323168697759	-0.56169672915730073
0.28235263241391084	-0.19422526428945494
0.49296156196142327	0.065110951386525617
0.60862689341412013	0.087267198533059268
0.49308550881486796	-0.10043134483086655
0.19278508190857641	-0.33186335460715316
-0.12341887731960045	-0.40984381544843251
-0.31669224184113232	-0.24082760743638695
-0.37263984805402811	0.098487582351484929
-0.36348688516337413	0.41277055364805471
-0.3473402816008761	0.52186572173389423
-0.3220926851286493	0.37418392956432023
-0.26490098472675172	0.0633435994067649
-0.19406563885461248	-0.25483091748349435
-0.16907648846697099	-0.46445111269287337
-0.22411915887043224	-0.53977474480238063
-0.31486891193617178	-0.52164070552878616
-0.34380349707703045	-0.46664270737675351
-0.24319882025615858	-0.41843100033519776
-0.04011216030701184	-0.40748704023305504
0.15671515630805302	-0.45192388627339708
0.23134349683443678	-0.53657699642168832
0.13201818510392424	-0.59277862392419201
-0.10601781316575462	-0.52101116766210209
-0.37882262344046225	-0.2626646423313943
-0.55447812032958432	0.12537486009492629
-0.52496934547506724	0.47103052972941145
-0.27016468538371913	0.58387258373046302
0.10155779973508008	0.38718518493006432
0.3927135287630652	-0.020501444906467273
0.44050702813527687	-0.42748079086435836
0.24576685545256621	-0.6530168617607649
-0.01436234216599141	-0.65529082615577983
-0.13119748426780806	-0.52570888732109811
-0.054601665265839788	-0.38881765169833432
0.054292338790905829	-0.30825573163296205
-0.020377403419389144	-0.27486945409352415
-0.31754612884746558	-0.2663704729821379
-0.6184885032188514	-0.29013788191851114
-0.62319108240910026	-0.35927412350038096
-0.23510507243242862	-0.43759329252714962
0.31264179089184135	-0.43417021816512835
0.62699397369484589	-0.28208936469483531
0.48017103453852628	-0.032207807933658912
-0.0035680264126084485	0.15263817227912516
-0.46878013166758714	0.12598649188351674
-0.63711745725050817	-0.092638011529846576
-0.51549250899713983	-0.30423715972490573
-0.32878854691907777	-0.2887086941062505
-0.26941164100835108	-0.009399462206645965
-0.31879769518569812	0.33052340460598117
-0.30646563274493899	0.45098294813425011
-0.12225117642892654	0.24618213859111124
0.14937397202710836	-0.10732313456187448
0.30275665576952887	-0.29368245188082709
0.21199589881682601	-0.13030031659674174
-0.052386559951221198	0.27399463893056403
