% Real_Part	Imag_Part
0.00026010469611391791	0.00034680626148522389
0.00026010469611391791	0.0006069109575991418
0	0.00043350782685652988
-0.00043350782685652988	0
-0.0006069109575991418	-0.00043350782685652988
-0.00017340313074261195	-0.00026010469611391791
0.0006069109575991418	0.0006069109575991418
0.00078031408834175378	0.0012138219151982836
-8.6701565371305974e-05	0.00078031408834175378
-0.0013872250459408956	-0.00078031408834175378
-0.0017340313074261195	-0.0020808375689113433
-0.00026010469611391791	-0.0013872250459408956
0.0019941360035400373	0.0011271203498269776
0.0026010469611391792	0.0031212563533670151
0.00017340313074261195	0.0019941360035400373
-0.0033813610494809331	-0.0020808375689113433
-0.0042483767031939925	-0.0052887954876496644
-0.00043350782685652988	-0.0034680626148522391
0.0052020939222783584	0.0028611516572530971
0.0066760205335905601	0.007889842448788844
0.00095371721908436575	0.0052020939222783584
-0.007629737752674926	-0.0045084813993079105
-0.0099706800177001877	-0.012138219151982836
-0.00095371721908436575	-0.007803140883417538
0.012745130109581978	0.007889842448788844
0.016473297420548136	0.020374867862256903
0.0013872250459408956	0.012831831674953284
-0.023149317954138694	-0.015692983332206381
-0.030952458837556231	-0.040229526332285971
0.0018207328727974255	-0.02089507725448474
0.074563346219323132	0.070054864820015231
0.1551958020146377	0.22525066683465292
0.1974194643504637	0.40160165079988924
0.16993506812775971	0.54457253209717282
0.077251094745833623	0.61861566892426811
-0.044564604600851272	0.62338425501968997
-0.15268145661886981	0.5842818490372309
-0.22334323239648418	0.52827263780736733
-0.26036480081003183	0.46576080917465568
-0.28299390937194269	0.38998364104013428
-0.3066634367183092	0.29088375182073156
-0.33215369693747321	0.1685478430818188
-0.34975411470784828	0.03589444806372067
-0.35036102566544741	-0.09051643424764344
-0.33241380163358708	-0.19958700348474634
-0.30059432714231782	-0.28854280955570627
-0.25845736637186312	-0.35799076341812236
-0.2045289927109108	-0.40593672906845457
-0.13421402319478165	-0.42709191101905325
-0.045518321819935634	-0.41582070752078343
0.058350153494888923	-0.37090929665844696
0.16924145560478926	-0.29617254730838122
0.27805192014577823	-0.19802637530806286
0.37706510779980967	-0.083146801191082434
0.45951829646792164	0.043003976424167763
0.51899557031263754	0.17418344483095369
0.54916771506185202	0.30345547879957091
0.54509274148940068	0.42293023588123052
0.50503661828785729	0.52541148615011424
0.43160039241836112	0.60604394194542877
0.3307664718915323	0.66231325787140638
0.21129171480987266	0.69404603079730431
0.083753712148681575	0.70280288889980624
-0.040923138855256419	0.69187849166302162
-0.15181444096515676	0.66552121579014467
-0.23877611103257665	0.62962676772642401
-0.29461191913169771	0.5900041523517372
-0.31542029482081113	0.55202886671910512
-0.30111453653454567	0.51994928753172187
-0.2555095131492387	0.49662656644684061
-0.18588815615608001	0.48301442068354555
-0.10204774244202713	0.47789902832663855
-0.015259475505349852	0.47859264084960895
0.063118739590310752	0.48076017998389164
0.12311622282725448	0.47963305963406466
0.15710323645280641	0.47000918587784968
0.16117821002525781	0.44755348044668142
0.13534114354460863	0.40923138855256419
0.083406905887196348	0.35365568514955709
0.013091936371067201	0.2815199827606305
-0.065112875593850789	0.19542532834692367
-0.13932941555168871	0.1000536064384871
-0.1974194643504637	0.0011271203498269776
-0.22880543101487646	-0.094591407820094814
-0.22577087622688075	-0.18051265910305903
-0.1843275279793965	-0.25065422548844557
-0.10525570036076545	-0.30042092401157522
0.0059824080106201123	-0.32703830458056615
0.13984962494391653	-0.33007285936856184
0.28351411876417054	-0.31117191811761713
0.42214992179288879	-0.27406364813869816
0.54032415539397882	-0.22395014335408334
0.6243379722387743	-0.166900513339764
0.66309357195974805	-0.10950407706395944
0.64991493402330958	-0.057569839406547169
0.58332813181814658	-0.016039789593691605
0.46714803422059659	0.011704711325126306
0.310565007160018	0.024189736738594366
0.12684439013822063	0.021675391342826495
-0.067367116293504739	0.0061558111413627242
-0.25403558653792652	-0.019074344381687314
-0.41573400595541216	-0.050026803219243549
-0.53702949590986915	-0.082539890233483293
-0.60604394194542877	-0.11305884124418299
-0.61618802509387161	-0.13846239989797565
-0.5662479234399993	-0.15727663958354904
-0.46090552151386255	-0.16898135090867533
-0.31004479776779015	-0.17444354952706762
-0.12779810735730501	-0.1755706698768946
0.068580938208703021	-0.17479035578855284
0.26105841333300228	-0.17461695265781024
0.43168709398373245	-0.17756480588043463
0.56503410152480105	-0.18519454363310955
0.64913461993496779	-0.19802637530806286
0.67635891146155791	-0.21562679307843796
0.64462613853565986	-0.23643516876755138
0.55653734811841304	-0.25819726167574919
0.41972227796249223	-0.27805192014577823
0.24545213156616721	-0.2932246940857568
0.047772562519589591	-0.30146134279603087
-0.15823035680263339	-0.30163474592677347
-0.35738385246052323	-0.29357150034724205
-0.53598907712541355	-0.27874553266874869
-0.68286152886440588	-0.2599312929831753
-0.78993796209796874	-0.24077024703611669
-0.85279659699216559	-0.22568417466150945
-0.87048371632791199	-0.21892145256254758
-0.84542696393560457	-0.22412354648482594
-0.78282843373752165	-0.24345799556262718
-0.68971095252873904	-0.2774450091881791
-0.57431116901953072	-0.32443725761942693
-0.44512583661628485	-0.38053317041466189
-0.31047830559464668	-0.4398370411286352
-0.17756480588043463	-0.49515263983552843
-0.052454447049640113	-0.53815661625969613
0.060170886367686346	-0.56104582951772097
0.15727663958354904	-0.5567107512491557
0.23712878129052184	-0.52038279535857845
0.29903369896563431	-0.44989442271170671
0.34299139260888645	-0.34637275365836734
0.36978217630861998	-0.21432626959786838
0.38053317041466189	-0.061384708282884629
0.37637149527683922	0.10187433931128452
0.35885777907183541	0.26322595246728492
0.32963935154170532	0.40957819481404945
0.29053694555924631	0.52844604093810987
0.2438048018241124	0.60899179516805313
0.19204396729744272	0.64332561505509034
0.13811559363649042	0.62728582546139877
0.085401041890736384	0.56113253108309225
0.037108269978918959	0.44946091488485018
-0.0032946594841096271	0.30120123809991695
-0.032859893275724965	0.12857842144564677
-0.049246489130901794	-0.053754970530209702
-0.050807117307585303	-0.23027935762618867
-0.037194971544290266	-0.38564856277156895
-0.0089302612332445158	-0.50633714176842692
0.032166280752754517	-0.58202760833757705
0.083146801191082434	-0.60647744977228524
0.14054323746688699	-0.57795263476512559
0.20019391444234549	-0.49957441966946503
0.25802385854500659	-0.37897254223797844
0.31004479776779015	-0.22759160909967818
0.35322217732270056	-0.059390572279344592
0.38530175651008375	0.1101976895869299
0.40532981811085544	0.26600040255916674
0.41356646682112952	0.39423201774332828
0.41148562925221815	0.48388143633725866
