% Real_Part	Imag_Part
-8.6701565371305974e-05	-0.00017340313074261195
-0.00034680626148522389	-0.00052020939222783581
-0.00052020939222783581	-0.00095371721908436575
-0.00052020939222783581	-0.0012138219151982836
-8.6701565371305974e-05	-0.0011271203498269776
0.00052020939222783581	-0.00052020939222783581
0.0011271203498269776	0.00043350782685652988
0.0012138219151982836	0.0010404187844556716
0.0006069109575991418	0.00078031408834175378
-0.00069361252297044779	-0.00043350782685652988
-0.0018207328727974255	-0.0022542406996539552
-0.0019074344381687315	-0.0034680626148522391
-0.00043350782685652988	-0.0027744500918817912
0.0021675391342826492	-8.6701565371305974e-05
0.0044217798339366045	0.003728167310966157
0.0046818845300505224	0.0061558111413627242
0.0019074344381687315	0.0052020939222783584
-0.0029478532226244031	0.00043350782685652988
-0.0071962299258183961	-0.0060691095759914182
-0.007629737752674926	-0.010317486279185412
-0.0026877485265104852	-0.008496753406387985
0.0058090048798775003	0.00017340313074261195
0.013265339501809813	0.011964816021240225
0.013958952024780261	0.019594553773915151
0.0049419892261644404	0.016126491159062912
-0.011271203498269777	-0.00043350782685652988
-0.026183872742134403	-0.023929632042480449
-0.028264710311045747	-0.040056123201543357
-0.008496753406387985	-0.031039160402927538
0.034680626148522388	0.016906805247404663
0.092423868685812163	0.1074232394950481
0.14765276582733408	0.23045276075693127
0.18094616692991558	0.36527369490931205
0.17808501527266246	0.48717609582136828
0.13542784510997993	0.57613190189232821
0.061471409848255935	0.62260394093134819
-0.027224291526590075	0.62910655833419615
-0.11262533341732646	0.60656415133765662
-0.18137967475677211	0.56806865631279679
-0.22889213258024776	0.52289714075434635
-0.25854406793723439	0.47417086101567235
-0.27805192014577823	0.4192887701356357
-0.29478532226244031	0.35365568514955709
-0.31221233690207278	0.27475726066166861
-0.32972605310707664	0.18389402015253997
-0.34377170669722817	0.086181355979078139
-0.35062113036156134	-0.011791412890497613
-0.34793338183505085	-0.10412858001093847
-0.33596856581381063	-0.18701527650590699
-0.31585380264766766	-0.25906427732946224
-0.28871621268644887	-0.31984207465474773
-0.25472919906089697	-0.368655055958793
-0.21293904455192747	-0.40411599619565713
-0.16204522567897087	-0.4242307593618001
-0.10144083148442799	-0.42709191101905325
-0.031559369795155376	-0.41174573394833208
0.045518321819935634	-0.37836563128037926
0.12710449483433456	-0.32825212649576441
0.20990448976393175	-0.26348605716339885
0.29062364712461763	-0.18640836554830784
0.36579390430153991	-0.09962009861163057
0.43229400494133158	-0.0056356017491348883
0.48682928955988303	0.092423868685812163
0.52645190493456984	0.19169716103595752
0.54873420723499555	0.28871621268644887
0.55176876202299119	0.38044646884929062
0.53486195677558657	0.46402677786722957
0.49827389618889545	0.5372028990406118
0.44339180530885874	0.59798069636589735
0.37246992483513047	0.64540645262400165
0.2888029142518202	0.67869985372658315
0.19655244869675065	0.69829440750049832
0.10022700956922971	0.70479702490334628
0.0047685860954218284	0.69985503567718177
-0.085054235629251157	0.68520247112943111
-0.16473297420548136	0.66309357195974805
-0.23019265606081735	0.63604268356390059
-0.27848542797263481	0.60647744977228524
-0.30744375080665098	0.57682551441529861
-0.31637401203989551	0.54908101349648075
-0.30553631636848227	0.52506467988862893
-0.27657799353446605	0.50581693237619907
-0.23236019519510001	0.49194468191679008
-0.17643768553060765	0.48344792851040214
-0.1132322443749256	0.47963305963406466
-0.047512457823475671	0.47937295493795073
0.015779684897577688	0.48102028468000552
0.072049000823555268	0.48249421129131775
