% Real_Part	Imag_Part
0.33276060789507234	0.43151369085298985
0.23435433119864005	0.49601965548924148
0.14383789695099661	0.54517944305477195
0.061384708282884629	0.57890635198421003
-0.013091936371067201	0.59728708384292684
-0.079418633880116274	0.5995413245425808
-0.13759538424426257	0.58592917877928574
-0.18796899372499135	0.55783787159898268
-0.2309729701491591	0.51691473274372624
-0.26574029786305281	0.45986510272940689
-0.29235767843204374	0.38703578781750986
-0.31264584472892937	0.30553631636848227
-0.32790532023427921	0.221869305785172
-0.33917652373254897	0.13317360441032597
-0.34515893174316908	0.037194971544290266
-0.34524563330854041	-0.057136331579690634
-0.33796270181735066	-0.14158365625134264
-0.32417715292331306	-0.2177076306473493
-0.30414909132254137	-0.28888961581719153
-0.27605778414223819	-0.34871369592339263
-0.23842930477109142	-0.39128416452070386
-0.18944292033630356	-0.41590740908615476
-0.13022575118770158	-0.42527117814625581
-0.06415915837476642	-0.41902866543952177
0.0058090048798775003	-0.39665966157372484
0.083493607452567647	-0.35495620863012667
0.16898135090867533	-0.29521883008929684
0.25342867558032733	-0.22342993396185548
0.32825212649576441	-0.14496501730082359
0.39587934748538306	-0.056442719056720186
0.45943159490255037	0.043524185816395597
0.5106722200369922	0.14565862982379404
0.541798082005291	0.24146385955908714
0.55090174636927813	0.33241380163358708
0.54197148513603366	0.42197651866214619
0.51639452335149838	0.50338928854580245
0.47477777197327153	0.57058300170856457
0.41209254020981728	0.62208373153912033
0.32920584371484879	0.66109943595620801
0.23782239381349229	0.68815032435205548
0.14834637835030451	0.70358320298814803
0.056876226883576721	0.70445021864186108
-0.040142824766914664	0.69161838696690781
-0.13048585588381548	0.67098341440853693
-0.20201464731514293	0.64861441054273994
-0.25386218340718392	0.62260394093134819
-0.29157736434370202	0.59113127270156418
-0.31307935255578589	0.55957190290640879
-0.31602720577841026	0.53356143329501693
-0.29513212852392551	0.51422698421721569
-0.25308186931884213	0.49853400088500938
-0.20002051131160289	0.48648248329839783
-0.14557192825842272	0.47824583458812375
-0.085227638759993771	0.47607829545384112
-0.016039789593691605	0.47945965650332201
0.049419892261644408	0.48301442068354555
0.099099889219402729	0.48154049407223337
0.13204648406049899	0.47633840014995504
0.15398198009943942	0.46922887178950795
0.16256543507119869	0.45613693541844075
0.15562930984149423	0.43272751276818811
0.12753800266119109	0.39726657253132397
0.080979262056799783	0.35226846010361618
0.026617380568990934	0.29990071461934736
-0.025230155523050038	0.24181066582057237
-0.07915852918400236	0.17505046048466677
-0.13846239989797565	0.09970680017700187
-0.18987642816316008	0.022975914823396084
-0.22065548386997369	-0.047685860954218284
-0.22941234197247562	-0.11418596159400997
-0.2222161120466572	-0.17929883718786074
